Area_sqft,Location,BHK,Parking,Gym,Pool,Lift,PowerBackup,AC,Rent_Monthly
845,Titwala,2,9,9,9,9,9,9,100200.0
2950,Wagholi,4,9,9,9,9,9,9,7700.0
670,Titwala,1,9,9,9,9,9,9,52200.0
885,Viman Nagar,2,9,9,9,9,9,9,31500.0
645,Kandivali East,1,9,9,9,9,9,9,67500.0
1800,Belapur,3,9,9,9,9,9,9,34200.0
650,Viman Nagar,1,9,9,9,9,9,9,47700.0
1090,Belapur,2,9,9,9,9,9,9,6800.0
590,Talegaon,1,9,9,9,9,9,9,6900.0
575,Talegaon,1,9,9,9,9,9,9,60000.0
1164,Malad East,2,9,9,9,9,9,9,67500.0
1500,Sanpada,3,9,9,9,9,9,9,120000.0
1820,Goregaon East,2,9,9,9,9,9,9,56700.0
1435,Pashan,3,9,9,9,9,9,9,30600.0
720,Kharadi,2,9,9,9,9,9,9,86100.0
1600,Viman Nagar,3,9,9,9,9,9,9,34500.0
650,Mulund East,1,9,9,9,9,9,9,67500.0
1650,Sanpada,3,9,9,9,9,9,9,27300.0
1168,Kamothe,2,9,9,9,9,9,9,24000.0
935,Pimpri,2,9,9,9,9,9,9,58500.0
1120,Viman Nagar,2,9,9,9,9,9,9,27000.0
560,Borivali East,1,9,9,9,9,9,9,25500.0
560,Kandivali East,1,9,9,9,9,9,9,53700.0
1250,Pashan,2,9,9,9,9,9,9,25500.0
570,Kandivali East,1,9,9,9,9,9,9,24000.0
495,Kandivali East,1,9,9,9,9,9,9,15900.0
500,Wakad,1,9,9,9,9,9,9,54000.0
980,Mulund East,2,9,9,9,9,9,9,25500.0
1150,Kothrud,2,9,9,9,9,9,9,21200.0
890,Kothrud,2,9,9,9,9,9,9,11700.0
625,Ambernath East,1,9,9,9,9,9,9,11400.0
685,Karanjade,1,9,9,9,9,9,9,11400.0
685,Karanjade,1,9,9,9,9,9,9,33600.0
1130,Wakad,2,9,9,9,9,9,9,7100.0
546,Taloja,1,9,9,9,9,9,9,16500.0
695,Pimpri,1,9,9,9,9,9,9,7000.0
570,Taloja,1,9,9,9,9,9,9,11700.0
695,Pimpri,1,9,9,9,9,9,9,24000.0
1140,Pimpri,2,9,9,9,9,9,9,7800.0
650,Titwala,1,9,9,9,9,9,9,13500.0
700,Pimpri,1,9,9,9,9,9,9,24000.0
1095,Pimpri,2,9,9,9,9,9,9,29700.0
1495,Pimpri,3,9,9,9,9,9,9,12000.0
960,Titwala,2,9,9,9,9,9,9,18000.0
945,Pimpri,2,9,9,9,9,9,9,25800.0
865,Pimpri,2,9,9,9,9,9,9,7500.0
421,Pimpri,1,9,9,9,9,9,9,6000.0
640,Ambivli,1,9,9,9,9,9,9,13500.0
585,Pimpri,1,9,9,9,9,9,9,11400.0
595,Pimpri,1,9,9,9,9,9,9,13500.0
890,Pimpri,2,9,9,9,9,9,9,10500.0
550,Pimpri,1,9,9,9,9,9,9,15600.0
880,Pimpri,2,9,9,9,9,9,9,15600.0
695,Pimpri,1,9,9,9,9,9,9,7900.0
560,Taloja,1,9,9,9,9,9,9,12000.0
665,Pimpri,1,9,9,9,9,9,9,19500.0
600,Wakad,1,9,9,9,9,9,9,25800.0
900,Wakad,2,9,9,9,9,9,9,191700.0
2780,Aundh,4,9,9,9,9,9,9,155700.0
2260,Aundh,3,9,9,9,9,9,9,142800.0
2070,Aundh,3,9,9,9,9,9,9,43500.0
696,Camp,2,9,9,9,9,9,9,28800.0
503,Camp,2,9,9,9,9,9,9,28200.0
495,Camp,1,9,9,9,9,9,9,27600.0
473,Camp,1,9,9,9,9,9,9,29100.0
506,Camp,2,9,9,9,9,9,9,43800.0
698,Camp,2,9,9,9,9,9,9,30600.0
786,Kothrud,3,9,9,9,9,9,9,15300.0
384,Kothrud,1,9,9,9,9,9,9,21900.0
538,Kothrud,2,9,9,9,9,9,9,138000.0
1040,Lower Parel,1,9,9,9,9,9,9,27000.0
950,Wakad,2,9,9,9,9,9,9,27000.0
950,Wakad,2,9,9,9,9,9,9,27800.0
1232,Kothrud,2,9,9,9,9,9,9,25500.0
1385,Kothrud,3,9,9,9,9,9,9,24900.0
1120,Pimpri,2,9,9,9,9,9,9,24900.0
1120,Pimpri,2,9,9,9,9,9,9,24900.0
1120,Pimpri,2,9,9,9,9,9,9,24900.0
1120,Pimpri,2,9,9,9,9,9,9,24900.0
1120,Pimpri,2,9,9,9,9,9,9,24900.0
1120,Pimpri,2,9,9,9,9,9,9,24900.0
1120,Pimpri,2,9,9,9,9,9,9,24900.0
1120,Pimpri,2,9,9,9,9,9,9,102000.0
1864,Aundh,3,9,9,9,9,9,9,66900.0
1450,Andheri East,3,9,9,9,9,9,9,31800.0
1160,Wakad,2,9,9,9,9,9,9,69600.0
1264,Aundh,2,9,9,9,9,9,9,69600.0
1264,Aundh,2,9,9,9,9,9,9,69600.0
1264,Aundh,2,9,9,9,9,9,9,69600.0
1264,Aundh,2,9,9,9,9,9,9,69600.0
1264,Aundh,2,9,9,9,9,9,9,69600.0
1264,Aundh,2,9,9,9,9,9,9,7000.0
390,Pimpri,1,9,9,9,9,9,9,64500.0
1450,Andheri East,3,9,9,9,9,9,9,7500.0
390,Pimpri,1,9,9,9,9,9,9,12000.0
665,Pimpri,1,9,9,9,9,9,9,12000.0
665,Pimpri,1,9,9,9,9,9,9,22500.0
500,Dahisar West,1,9,9,9,9,9,9,28800.0
650,Baner,1,9,9,9,9,9,9,27300.0
650,Dahisar,1,9,9,9,9,9,9,60000.0
980,Baner,1,9,9,9,9,9,9,27000.0
580,Baner,1,9,9,9,9,9,9,22500.0
550,Camp,1,9,9,9,9,9,9,25500.0
550,Wakad,1,9,9,9,9,9,9,36300.0
1240,Hadapsar,2,9,9,9,9,9,9,29400.0
659,Goregaon East,1,9,9,9,9,9,9,40500.0
1375,Hadapsar,3,9,9,9,9,9,9,27600.0
1065,Hadapsar,2,9,9,9,9,9,9,19200.0
670,Hadapsar,1,9,9,9,9,9,9,7000.0
390,Pimpri,1,9,9,9,9,9,9,70500.0
1250,Nerul,1,9,9,9,9,9,9,66000.0
1125,Seawoods,1,9,9,9,9,9,9,57600.0
1231,Seawoods,1,9,9,9,9,9,9,82500.0
1650,Seawoods,2,9,9,9,9,9,9,24300.0
500,Shivajinagar,1,9,9,9,9,9,9,27300.0
1110,Pimpri,2,9,9,9,9,9,9,22800.0
956,Kothrud,2,9,9,9,9,9,9,22400.0
956,Kothrud,2,9,9,9,9,9,9,22800.0
956,Kothrud,2,9,9,9,9,9,9,21300.0
890,Kothrud,2,9,9,9,9,9,9,15300.0
760,Pimpri,1,9,9,9,9,9,9,15300.0
760,Pimpri,1,9,9,9,9,9,9,27000.0
1200,Pimpri,2,9,9,9,9,9,9,13800.0
695,Pimpri,1,9,9,9,9,9,9,40500.0
500,Viman Nagar,1,9,9,9,9,9,9,28500.0
1050,Wakad,2,9,9,9,9,9,9,18000.0
675,Wakad,1,9,9,9,9,9,9,27900.0
1240,Hadapsar,2,9,9,9,9,9,9,40500.0
1680,Hadapsar,3,9,9,9,9,9,9,9900.0
950,Taloja,2,9,9,9,9,9,9,11400.0
850,Taloja,2,9,9,9,9,9,9,12300.0
670,Dombivali,1,9,9,9,9,9,9,42000.0
800,Borivali East,2,9,9,9,9,9,9,27000.0
650,Kandivali East,1,9,9,9,9,9,9,26700.0
1065,Hadapsar,2,9,9,9,9,9,9,13800.0
550,Hinjewadi,1,9,9,9,9,9,9,19800.0
750,Hinjewadi,2,9,9,9,9,9,9,22500.0
750,Hinjewadi,2,9,9,9,9,9,9,17600.0
500,Wakad,1,9,9,9,9,9,9,16500.0
500,Wakad,1,9,9,9,9,9,9,16500.0
480,Wakad,1,9,9,9,9,9,9,19200.0
550,Wakad,1,9,9,9,9,9,9,39000.0
713,Wakad,2,9,9,9,9,9,9,46500.0
828,Wakad,2,9,9,9,9,9,9,42000.0
811,Wakad,2,9,9,9,9,9,9,47400.0
848,Wakad,2,9,9,9,9,9,9,66000.0
1234,Wakad,3,9,9,9,9,9,9,39000.0
698,Wakad,2,9,9,9,9,9,9,30000.0
1050,Kothrud,2,9,9,9,9,9,9,14100.0
700,Taloja,1,9,9,9,9,9,9,30000.0
750,Kalyani Nagar,1,9,9,9,9,9,9,12000.0
660,Taloja,1,9,9,9,9,9,9,19500.0
508,Wakad,1,9,9,9,9,9,9,97500.0
1130,Ville Parle East,3,9,9,9,9,9,9,97500.0
1130,Ville Parle East,3,9,9,9,9,9,9,90000.0
980,Ville Parle East,2,9,9,9,9,9,9,180000.0
1491,Goregaon East,3,9,9,9,9,9,9,180000.0
1491,Goregaon East,3,9,9,9,9,9,9,129000.0
1367,Goregaon East,3,9,9,9,9,9,9,129000.0
1367,Goregaon East,3,9,9,9,9,9,9,187500.0
1890,Ville Parle East,4,9,9,9,9,9,9,187500.0
1890,Ville Parle East,4,9,9,9,9,9,9,45000.0
1290,Kothrud,2,9,9,9,9,9,9,12000.0
680,Wagholi,1,9,9,9,9,9,9,7500.0
3700,Worli,3,9,9,9,9,9,9,6900.0
578,Talegaon,1,9,9,9,9,9,9,7800.0
585,Talegaon,1,9,9,9,9,9,9,97500.0
840,Ville Parle East,2,9,9,9,9,9,9,17400.0
1050,Kothrud,2,9,9,9,9,9,9,7200.0
2660,Ville Parle East,4,9,9,9,9,9,9,142500.0
1509,vile parle west,3,9,9,9,9,9,9,100500.0
1073,vile parle west,2,9,9,9,9,9,9,30000.0
1150,Kothrud,2,9,9,9,9,9,9,19500.0
650,Kothrud,1,9,9,9,9,9,9,17100.0
1050,Kothrud,2,9,9,9,9,9,9,16800.0
850,Kothrud,2,9,9,9,9,9,9,14400.0
800,Pimpri,2,9,9,9,9,9,9,9600.0
580,Pimpri,1,9,9,9,9,9,9,9600.0
577,Pimpri,1,9,9,9,9,9,9,9600.0
577,Pimpri,1,9,9,9,9,9,9,9600.0
600,Pimpri,1,9,9,9,9,9,9,11400.0
650,Pimpri,1,9,9,9,9,9,9,10200.0
650,Pimpri,1,9,9,9,9,9,9,15600.0
1000,Pimpri,2,9,9,9,9,9,9,17000.0
982,Pimpri,2,9,9,9,9,9,9,17000.0
1000,Pimpri,2,9,9,9,9,9,9,9600.0
577,Pimpri,1,9,9,9,9,9,9,82500.0
960,Juhu,2,9,9,9,9,9,9,12600.0
520,Wakad,1,9,9,9,9,9,9,36000.0
1000,Wakad,2,9,9,9,9,9,9,27000.0
900,Wakad,2,9,9,9,9,9,9,25800.0
1065,Wakad,2,9,9,9,9,9,9,24600.0
1065,Wakad,2,9,9,9,9,9,9,20000.0
750,Wakad,1,9,9,9,9,9,9,28500.0
1065,Wakad,2,9,9,9,9,9,9,20000.0
750,Wakad,1,9,9,9,9,9,9,15000.0
528,Wakad,1,9,9,9,9,9,9,168000.0
1960,Ville Parle East,4,9,9,9,9,9,9,84000.0
980,Ville Parle East,2,9,9,9,9,9,9,83700.0
1865,Bhandup West,3,9,9,9,9,9,9,44400.0
1055,Kanjurmarg,2,9,9,9,9,9,9,59700.0
1421,Kanjurmarg,3,9,9,9,9,9,9,47700.0
1200,Bhandup West,2,9,9,9,9,9,9,28500.0
925,Koper Khairane,2,9,9,9,9,9,9,135000.0
1505,Santacruz East,4,9,9,9,9,9,9,11800.0
850,Naigaon East,2,9,9,9,9,9,9,10500.0
770,Naigaon East,2,9,9,9,9,9,9,14700.0
755,Hinjewadi,1,9,9,9,9,9,9,25200.0
1150,Wagholi,2,9,9,9,9,9,9,20400.0
1098,Dombivali,2,9,9,9,9,9,9,24000.0
1098,Dombivali,1,9,9,9,9,9,9,82500.0
1350,Kandivali East,3,9,9,9,9,9,9,105000.0
1400,Ville Parle East,3,9,9,9,9,9,9,36000.0
950,Sanpada,2,9,9,9,9,9,9,21800.0
1300,Hinjewadi,2,9,9,9,9,9,9,30000.0
320,Ville Parle East,1,9,9,9,9,9,9,30000.0
320,Ville Parle East,1,9,9,9,9,9,9,20100.0
675,Kothrud,1,9,9,9,9,9,9,41700.0
538,Kanjurmarg,2,9,9,9,9,9,9,84300.0
1115,Kanjurmarg,3,9,9,9,9,9,9,79500.0
1052,Kanjurmarg,3,9,9,9,9,9,9,52500.0
694,Kanjurmarg,2,9,9,9,9,9,9,70200.0
929,Kanjurmarg,3,9,9,9,9,9,9,49500.0
656,Kanjurmarg,2,9,9,9,9,9,9,57000.0
753,Kanjurmarg,2,9,9,9,9,9,9,49500.0
653,Kanjurmarg,2,9,9,9,9,9,9,57000.0
752,Kanjurmarg,2,9,9,9,9,9,9,49200.0
652,Kanjurmarg,2,9,9,9,9,9,9,51300.0
678,Kanjurmarg,2,9,9,9,9,9,9,71400.0
944,Kanjurmarg,3,9,9,9,9,9,9,71400.0
943,Kanjurmarg,3,9,9,9,9,9,9,41700.0
580,Vikhroli,2,9,9,9,9,9,9,51300.0
677,Kanjurmarg,2,9,9,9,9,9,9,42300.0
611,Vikhroli,2,9,9,9,9,9,9,56700.0
749,Kanjurmarg,2,9,9,9,9,9,9,49200.0
649,Kanjurmarg,2,9,9,9,9,9,9,20400.0
665,Kothrud,1,9,9,9,9,9,9,20400.0
665,Kothrud,1,9,9,9,9,9,9,39000.0
1730,Wakad,3,9,9,9,9,9,9,90000.0
2000,Bhandup West,3,9,9,9,9,9,9,178800.0
3975,Bhandup West,4,9,9,9,9,9,9,137100.0
3050,Bhandup West,4,9,9,9,9,9,9,71100.0
1585,Bhandup West,2,9,9,9,9,9,9,78600.0
1750,Bhandup West,3,9,9,9,9,9,9,66300.0
1475,Bhandup West,2,9,9,9,9,9,9,92700.0
2065,Bhandup West,3,9,9,9,9,9,9,14700.0
580,Kothrud,1,9,9,9,9,9,9,6300.0
671,Neral,1,9,9,9,9,9,9,6200.0
661,Neral,1,9,9,9,9,9,9,6000.0
630,Neral,1,9,9,9,9,9,9,22800.0
1075,Wagholi,2,9,9,9,9,9,9,27000.0
1180,Wagholi,2,9,9,9,9,9,9,16800.0
670,Wagholi,1,9,9,9,9,9,9,16800.0
670,Wagholi,1,9,9,9,9,9,9,30300.0
1379,Wagholi,3,9,9,9,9,9,9,12600.0
675,Wagholi,1,9,9,9,9,9,9,13500.0
650,Wagholi,1,9,9,9,9,9,9,15000.0
735,Wagholi,1,9,9,9,9,9,9,15000.0
735,Wagholi,1,9,9,9,9,9,9,20400.0
1080,Wagholi,2,9,9,9,9,9,9,19500.0
1050,Wagholi,2,9,9,9,9,9,9,24600.0
1130,Wagholi,2,9,9,9,9,9,9,22800.0
1100,Wagholi,2,9,9,9,9,9,9,25500.0
1307,Hinjewadi,2,9,9,9,9,9,9,14500.0
742,Hinjewadi,1,9,9,9,9,9,9,34500.0
1771,Hinjewadi,3,9,9,9,9,9,9,22900.0
1172,Hinjewadi,2,9,9,9,9,9,9,19400.0
993,Hinjewadi,1,9,9,9,9,9,9,51000.0
2621,Hinjewadi,4,9,9,9,9,9,9,12000.0
490,Hinjewadi,1,9,9,9,9,9,9,33900.0
1750,Hinjewadi,3,9,9,9,9,9,9,12900.0
530,Hinjewadi,1,9,9,9,9,9,9,47100.0
2420,Hinjewadi,4,9,9,9,9,9,9,45600.0
2351,Hinjewadi,3,9,9,9,9,9,9,24900.0
1275,Hinjewadi,2,9,9,9,9,9,9,23800.0
1220,Hinjewadi,2,9,9,9,9,9,9,14700.0
755,Hinjewadi,1,9,9,9,9,9,9,39000.0
2010,Hinjewadi,3,9,9,9,9,9,9,48600.0
2495,Hinjewadi,4,9,9,9,9,9,9,33600.0
1726,Hinjewadi,3,9,9,9,9,9,9,9000.0
299,Naigaon East,1,9,9,9,9,9,9,6800.0
252,Naigaon East,1,9,9,9,9,9,9,14500.0
742,Hinjewadi,1,9,9,9,9,9,9,34500.0
1771,Hinjewadi,3,9,9,9,9,9,9,19400.0
993,Hinjewadi,1,9,9,9,9,9,9,9600.0
490,Hinjewadi,1,9,9,9,9,9,9,33900.0
1750,Hinjewadi,3,9,9,9,9,9,9,10300.0
530,Hinjewadi,1,9,9,9,9,9,9,24900.0
1275,Hinjewadi,2,9,9,9,9,9,9,23800.0
1220,Hinjewadi,2,9,9,9,9,9,9,39000.0
2010,Hinjewadi,3,9,9,9,9,9,9,48600.0
2495,Hinjewadi,4,9,9,9,9,9,9,33600.0
1726,Hinjewadi,3,9,9,9,9,9,9,33300.0
1050,Airoli,2,9,9,9,9,9,9,46500.0
1365,Ghansoli,3,9,9,9,9,9,9,57600.0
1202,Sinhagad Road,2,9,9,9,9,9,9,48000.0
1140,Ghansoli,2,9,9,9,9,9,9,87000.0
2065,Ghansoli,3,9,9,9,9,9,9,59400.0
1400,Ghansoli,2,9,9,9,9,9,9,48000.0
1550,Ghansoli,3,9,9,9,9,9,9,43500.0
1145,Ghansoli,2,9,9,9,9,9,9,36000.0
925,Ghansoli,2,9,9,9,9,9,9,37500.0
1145,Ghansoli,2,9,9,9,9,9,9,39000.0
1050,Ghansoli,2,9,9,9,9,9,9,26700.0
640,Ghansoli,1,9,9,9,9,9,9,63000.0
1665,Ghansoli,3,9,9,9,9,9,9,27000.0
695,Ghansoli,1,9,9,9,9,9,9,49500.0
1100,Ghansoli,2,9,9,9,9,9,9,33000.0
905,Ghansoli,2,9,9,9,9,9,9,29400.0
1250,Kothrud,3,9,9,9,9,9,9,34500.0
1240,Wagholi,2,9,9,9,9,9,9,11400.0
650,Taloja,1,9,9,9,9,9,9,16500.0
1050,Taloja,2,9,9,9,9,9,9,9000.0
500,Taloja,1,9,9,9,9,9,9,24000.0
1300,Hinjewadi,2,9,9,9,9,9,9,19200.0
1150,Taloja,2,9,9,9,9,9,9,46500.0
1200,Ghansoli,2,9,9,9,9,9,9,46500.0
1205,Ghansoli,2,9,9,9,9,9,9,27000.0
702,Ghansoli,1,9,9,9,9,9,9,61500.0
1251,Wakad,3,9,9,9,9,9,9,7800.0
510,Badlapur East,1,9,9,9,9,9,9,10700.0
703,Badlapur East,2,9,9,9,9,9,9,12800.0
841,Badlapur East,2,9,9,9,9,9,9,13300.0
873,Badlapur East,2,9,9,9,9,9,9,11600.0
762,Badlapur East,2,9,9,9,9,9,9,9400.0
615,Badlapur East,1,9,9,9,9,9,9,8200.0
535,Badlapur East,1,9,9,9,9,9,9,11400.0
750,Badlapur East,2,9,9,9,9,9,9,12200.0
798,Badlapur East,2,9,9,9,9,9,9,8800.0
580,Badlapur East,1,9,9,9,9,9,9,7700.0
505,Badlapur East,1,9,9,9,9,9,9,20400.0
693,Kothrud,1,9,9,9,9,9,9,26700.0
972,Kothrud,2,9,9,9,9,9,9,33900.0
1389,Kothrud,3,9,9,9,9,9,9,27600.0
981,Kothrud,2,9,9,9,9,9,9,29100.0
1098,Kothrud,2,9,9,9,9,9,9,22500.0
600,Airoli,1,9,9,9,9,9,9,21000.0
410,Kalyani Nagar,1,9,9,9,9,9,9,33000.0
644,Kalyani Nagar,1,9,9,9,9,9,9,30600.0
644,Kalyani Nagar,1,9,9,9,9,9,9,21900.0
450,Kalyani Nagar,1,9,9,9,9,9,9,22500.0
600,Airoli,1,9,9,9,9,9,9,20100.0
400,Kothrud,1,9,9,9,9,9,9,20000.0
398,Kothrud,1,9,9,9,9,9,9,40200.0
783,Kothrud,3,9,9,9,9,9,9,29300.0
571,Kothrud,2,9,9,9,9,9,9,39600.0
773,Kothrud,3,9,9,9,9,9,9,27700.0
580,Kothrud,2,9,9,9,9,9,9,35700.0
698,Kothrud,3,9,9,9,9,9,9,25500.0
508,Kothrud,1,9,9,9,9,9,9,46200.0
901,Kothrud,4,9,9,9,9,9,9,7800.0
630,Boisar,2,9,9,9,9,9,9,42600.0
1050,Kanjurmarg,2,9,9,9,9,9,9,23400.0
575,Bhandup West,1,9,9,9,9,9,9,6900.0
500,Naigaon East,1,9,9,9,9,9,9,72000.0
3050,Kalamboli,5,9,9,9,9,9,9,34500.0
1330,Kalamboli,2,9,9,9,9,9,9,43500.0
1450,Wakad,3,9,9,9,9,9,9,15000.0
520,Wakad,1,9,9,9,9,9,9,162000.0
2095,Kandivali East,4,9,9,9,9,9,9,125700.0
1627,Kandivali East,3,9,9,9,9,9,9,138900.0
1797,Kandivali East,3,9,9,9,9,9,9,27000.0
750,Wakad,2,9,9,9,9,9,9,18000.0
480,Wakad,1,9,9,9,9,9,9,23100.0
500,Kalyani Nagar,1,9,9,9,9,9,9,22800.0
650,Airoli,1,9,9,9,9,9,9,22800.0
650,Airoli,1,9,9,9,9,9,9,23200.0
1137,Kothrud,2,9,9,9,9,9,9,21900.0
500,Kalyani Nagar,1,9,9,9,9,9,9,23100.0
500,Kalyani Nagar,1,9,9,9,9,9,9,28500.0
750,Kalyani Nagar,1,9,9,9,9,9,9,24000.0
500,Kalyani Nagar,1,9,9,9,9,9,9,55500.0
1100,Viman Nagar,2,9,9,9,9,9,9,37500.0
1500,Kothrud,2,9,9,9,9,9,9,13500.0
600,Kothrud,1,9,9,9,9,9,9,24600.0
1050,Kothrud,2,9,9,9,9,9,9,22800.0
950,Dahisar,2,9,9,9,9,9,9,19500.0
650,Bhayandar East,1,9,9,9,9,9,9,25500.0
950,Kothrud,2,9,9,9,9,9,9,24600.0
1050,Kothrud,2,9,9,9,9,9,9,16500.0
650,Kothrud,1,9,9,9,9,9,9,18600.0
695,Kothrud,1,9,9,9,9,9,9,18000.0
650,Kothrud,1,9,9,9,9,9,9,18000.0
720,Kothrud,1,9,9,9,9,9,9,37200.0
1365,Kothrud,3,9,9,9,9,9,9,19500.0
1050,Kothrud,2,9,9,9,9,9,9,28800.0
1098,Kothrud,2,9,9,9,9,9,9,18300.0
700,Kothrud,1,9,9,9,9,9,9,26100.0
1060,Kothrud,2,9,9,9,9,9,9,22500.0
1010,Kothrud,2,9,9,9,9,9,9,18000.0
850,Kothrud,1,9,9,9,9,9,9,45000.0
1600,Kothrud,2,9,9,9,9,9,9,18000.0
1050,Dahisar East,2,9,9,9,9,9,9,14600.0
700,Kothrud,1,9,9,9,9,9,9,27900.0
750,Kalyani Nagar,1,9,9,9,9,9,9,22800.0
500,Kalyani Nagar,1,9,9,9,9,9,9,26700.0
1480,Dombivali East,3,9,9,9,9,9,9,18900.0
1131,Dombivali,3,9,9,9,9,9,9,12900.0
864,Nilje Gaon,2,9,9,9,9,9,9,16200.0
955,Dombivali East,2,9,9,9,9,9,9,32100.0
528,Kothrud,2,9,9,9,9,9,9,33000.0
532,Kothrud,2,9,9,9,9,9,9,33000.0
534,Kothrud,2,9,9,9,9,9,9,33600.0
542,Kothrud,2,9,9,9,9,9,9,31800.0
510,Kothrud,2,9,9,9,9,9,9,31200.0
504,Kothrud,2,9,9,9,9,9,9,31200.0
503,Kothrud,2,9,9,9,9,9,9,33600.0
541,Kothrud,2,9,9,9,9,9,9,32700.0
526,Kothrud,2,9,9,9,9,9,9,19700.0
369,Kothrud,1,9,9,9,9,9,9,31500.0
505,Kothrud,2,9,9,9,9,9,9,39600.0
885,Kothrud,3,9,9,9,9,9,9,23400.0
575,Kothrud,2,9,9,9,9,9,9,24200.0
700,Kothrud,2,9,9,9,9,9,9,23000.0
500,Kothrud,2,9,9,9,9,9,9,24100.0
698,Kothrud,2,9,9,9,9,9,9,22500.0
538,Kothrud,2,9,9,9,9,9,9,30300.0
739,Kothrud,3,9,9,9,9,9,9,15900.0
381,Kothrud,1,9,9,9,9,9,9,17700.0
424,Kothrud,1,9,9,9,9,9,9,23200.0
629,Kothrud,2,9,9,9,9,9,9,23000.0
621,Kothrud,2,9,9,9,9,9,9,20200.0
547,Kothrud,2,9,9,9,9,9,9,15700.0
769,Kothrud,1,9,9,9,9,9,9,9900.0
693,Nilje Gaon,1,9,9,9,9,9,9,9900.0
693,Nilje Gaon,1,9,9,9,9,9,9,14800.0
650,Kothrud,1,9,9,9,9,9,9,75000.0
675,Matunga,1,9,9,9,9,9,9,13500.0
650,Kothrud,1,9,9,9,9,9,9,43200.0
1086,Hiranandani Estates,3,9,9,9,9,9,9,32700.0
727,Hiranandani Estates,2,9,9,9,9,9,9,7200.0
570,Boisar,1,9,9,9,9,9,9,25500.0
611,Hiranandani Estates,2,9,9,9,9,9,9,17100.0
769,Kothrud,1,9,9,9,9,9,9,25200.0
1137,Kothrud,2,9,9,9,9,9,9,45000.0
1650,Wagholi,3,9,9,9,9,9,9,30000.0
1055,Hadapsar,2,9,9,9,9,9,9,15000.0
705,Hinjewadi,1,9,9,9,9,9,9,25500.0
1055,Hinjewadi,1,9,9,9,9,9,9,37500.0
1240,Hadapsar,2,9,9,9,9,9,9,38100.0
1190,Wakad,2,9,9,9,9,9,9,7800.0
575,Virar East,1,9,9,9,9,9,9,38400.0
687,Wakad,2,9,9,9,9,9,9,63000.0
1153,Wakad,3,9,9,9,9,9,9,41400.0
746,Wakad,2,9,9,9,9,9,9,39000.0
713,Wakad,2,9,9,9,9,9,9,46500.0
828,Wakad,2,9,9,9,9,9,9,42000.0
811,Wakad,2,9,9,9,9,9,9,47400.0
848,Wakad,2,9,9,9,9,9,9,66000.0
1234,Wakad,3,9,9,9,9,9,9,39000.0
698,Wakad,2,9,9,9,9,9,9,48900.0
1705,Hadapsar,3,9,9,9,9,9,9,29100.0
1140,Hinjewadi,2,9,9,9,9,9,9,50700.0
723,Kanjurmarg East,2,9,9,9,9,9,9,9000.0
835,Palghar,2,9,9,9,9,9,9,21600.0
1500,Taloja,3,9,9,9,9,9,9,40200.0
2582,Hinjewadi,4,9,9,9,9,9,9,35400.0
2857,Khopoli,4,9,9,9,9,9,9,24000.0
1928,Khopoli,3,9,9,9,9,9,9,7500.0
602,Khopoli,1,9,9,9,9,9,9,20000.0
1602,Khopoli,2,9,9,9,9,9,9,12600.0
1380,Boisar,3,9,9,9,9,9,9,13500.0
910,Virar West,2,9,9,9,9,9,9,7200.0
930,Boisar,2,9,9,9,9,9,9,10000.0
1160,Boisar,3,9,9,9,9,9,9,7500.0
930,Boisar,2,9,9,9,9,9,9,10500.0
610,Virar East,1,9,9,9,9,9,9,12600.0
1120,Boisar,2,9,9,9,9,9,9,8700.0
1160,Boisar,3,9,9,9,9,9,9,6400.0
820,Boisar,2,9,9,9,9,9,9,9300.0
832,Palghar,2,9,9,9,9,9,9,19500.0
650,Airoli,1,9,9,9,9,9,9,28500.0
780,Airoli,1,9,9,9,9,9,9,19800.0
640,Airoli,1,9,9,9,9,9,9,23400.0
660,Airoli,1,9,9,9,9,9,9,23400.0
660,Airoli,1,9,9,9,9,9,9,17700.0
666,Airoli,1,9,9,9,9,9,9,17700.0
666,Airoli,1,9,9,9,9,9,9,22500.0
1050,Airoli,1,9,9,9,9,9,9,21000.0
700,Airoli,1,9,9,9,9,9,9,21000.0
680,Airoli,1,9,9,9,9,9,9,21000.0
680,Airoli,1,9,9,9,9,9,9,120000.0
3500,Hadapsar,5,9,9,9,9,9,9,7800.0
500,Naigaon East,1,9,9,9,9,9,9,9300.0
540,Naigaon East,1,9,9,9,9,9,9,11900.0
925,Undri,2,9,9,9,9,9,9,8400.0
650,Undri,1,9,9,9,9,9,9,8400.0
650,Undri,1,9,9,9,9,9,9,11900.0
925,Undri,2,9,9,9,9,9,9,11900.0
925,Undri,2,9,9,9,9,9,9,11900.0
925,Undri,2,9,9,9,9,9,9,22500.0
1100,Wagholi,2,9,9,9,9,9,9,12000.0
650,Wagholi,1,9,9,9,9,9,9,16500.0
675,Wagholi,1,9,9,9,9,9,9,15000.0
650,Wagholi,1,9,9,9,9,9,9,15000.0
650,Wagholi,1,9,9,9,9,9,9,15000.0
650,Wagholi,1,9,9,9,9,9,9,22000.0
1160,Undri,3,9,9,9,9,9,9,12600.0
600,Vasai West,2,9,9,9,9,9,9,10800.0
600,Talegaon,1,9,9,9,9,9,9,6800.0
432,Taloje,1,9,9,9,9,9,9,9600.0
600,Naigaon East,1,9,9,9,9,9,9,13200.0
